LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
FRA,QGDP,TOT,PC_CHGPY,Q,1985-Q1,1.252720472
FRA,QGDP,TOT,PC_CHGPY,Q,1985-Q2,1.514969535
FRA,QGDP,TOT,PC_CHGPY,Q,1985-Q3,1.798136917
FRA,QGDP,TOT,PC_CHGPY,Q,1985-Q4,1.865545406
FRA,QGDP,TOT,PC_CHGPY,Q,1986-Q1,2.074156067
FRA,QGDP,TOT,PC_CHGPY,Q,1986-Q2,2.576696533
FRA,QGDP,TOT,PC_CHGPY,Q,1986-Q3,2.170752765
FRA,QGDP,TOT,PC_CHGPY,Q,1986-Q4,2.179310781
FRA,QGDP,TOT,PC_CHGPY,Q,1987-Q1,2.077087727
FRA,QGDP,TOT,PC_CHGPY,Q,1987-Q2,2.115753903
FRA,QGDP,TOT,PC_CHGPY,Q,1987-Q3,2.470090807
FRA,QGDP,TOT,PC_CHGPY,Q,1987-Q4,3.8338312
FRA,QGDP,TOT,PC_CHGPY,Q,1988-Q1,4.856212864
FRA,QGDP,TOT,PC_CHGPY,Q,1988-Q2,4.274493163
FRA,QGDP,TOT,PC_CHGPY,Q,1988-Q3,4.902347184
FRA,QGDP,TOT,PC_CHGPY,Q,1988-Q4,4.239334585
FRA,QGDP,TOT,PC_CHGPY,Q,1989-Q1,4.28819245
FRA,QGDP,TOT,PC_CHGPY,Q,1989-Q2,4.519970841
FRA,QGDP,TOT,PC_CHGPY,Q,1989-Q3,4.290313631
FRA,QGDP,TOT,PC_CHGPY,Q,1989-Q4,4.78049478
FRA,QGDP,TOT,PC_CHGPY,Q,1990-Q1,3.985913464
FRA,QGDP,TOT,PC_CHGPY,Q,1990-Q2,3.540217136
FRA,QGDP,TOT,PC_CHGPY,Q,1990-Q3,2.905860216
FRA,QGDP,TOT,PC_CHGPY,Q,1990-Q4,1.726420373
FRA,QGDP,TOT,PC_CHGPY,Q,1991-Q1,1.071668147
FRA,QGDP,TOT,PC_CHGPY,Q,1991-Q2,0.967128454
FRA,QGDP,TOT,PC_CHGPY,Q,1991-Q3,0.802223281
FRA,QGDP,TOT,PC_CHGPY,Q,1991-Q4,0.936166787
FRA,QGDP,TOT,PC_CHGPY,Q,1992-Q1,2.072243704
FRA,QGDP,TOT,PC_CHGPY,Q,1992-Q2,1.715046647
FRA,QGDP,TOT,PC_CHGPY,Q,1992-Q3,1.437532392
FRA,QGDP,TOT,PC_CHGPY,Q,1992-Q4,0.715350937
FRA,QGDP,TOT,PC_CHGPY,Q,1993-Q1,-0.815017809
FRA,QGDP,TOT,PC_CHGPY,Q,1993-Q2,-0.710434189
FRA,QGDP,TOT,PC_CHGPY,Q,1993-Q3,-0.607843499
FRA,QGDP,TOT,PC_CHGPY,Q,1993-Q4,-0.113495394
FRA,QGDP,TOT,PC_CHGPY,Q,1994-Q1,1.174447214
FRA,QGDP,TOT,PC_CHGPY,Q,1994-Q2,2.2293264
FRA,QGDP,TOT,PC_CHGPY,Q,1994-Q3,2.655043125
FRA,QGDP,TOT,PC_CHGPY,Q,1994-Q4,3.281629849
FRA,QGDP,TOT,PC_CHGPY,Q,1995-Q1,3.120425606
FRA,QGDP,TOT,PC_CHGPY,Q,1995-Q2,2.504586942
FRA,QGDP,TOT,PC_CHGPY,Q,1995-Q3,2.029864615
FRA,QGDP,TOT,PC_CHGPY,Q,1995-Q4,1.306609289
FRA,QGDP,TOT,PC_CHGPY,Q,1996-Q1,1.361509872
FRA,QGDP,TOT,PC_CHGPY,Q,1996-Q2,1.050928645
FRA,QGDP,TOT,PC_CHGPY,Q,1996-Q3,1.593557968
FRA,QGDP,TOT,PC_CHGPY,Q,1996-Q4,1.546849982
FRA,QGDP,TOT,PC_CHGPY,Q,1997-Q1,1.2212476
FRA,QGDP,TOT,PC_CHGPY,Q,1997-Q2,2.208525937
FRA,QGDP,TOT,PC_CHGPY,Q,1997-Q3,2.382849658
FRA,QGDP,TOT,PC_CHGPY,Q,1997-Q4,3.370630032
FRA,QGDP,TOT,PC_CHGPY,Q,1998-Q1,3.922779195
FRA,QGDP,TOT,PC_CHGPY,Q,1998-Q2,3.69751195
FRA,QGDP,TOT,PC_CHGPY,Q,1998-Q3,3.599685757
FRA,QGDP,TOT,PC_CHGPY,Q,1998-Q4,3.260963709
FRA,QGDP,TOT,PC_CHGPY,Q,1999-Q1,2.921275398
FRA,QGDP,TOT,PC_CHGPY,Q,1999-Q2,2.812776278
FRA,QGDP,TOT,PC_CHGPY,Q,1999-Q3,3.356286111
FRA,QGDP,TOT,PC_CHGPY,Q,1999-Q4,4.011202289
FRA,QGDP,TOT,PC_CHGPY,Q,2000-Q1,4.428155484
FRA,QGDP,TOT,PC_CHGPY,Q,2000-Q2,4.597029887
FRA,QGDP,TOT,PC_CHGPY,Q,2000-Q3,3.976440284
FRA,QGDP,TOT,PC_CHGPY,Q,2000-Q4,3.378478274
FRA,QGDP,TOT,PC_CHGPY,Q,2001-Q1,3.003476307
FRA,QGDP,TOT,PC_CHGPY,Q,2001-Q2,2.187164094
FRA,QGDP,TOT,PC_CHGPY,Q,2001-Q3,1.832445292
FRA,QGDP,TOT,PC_CHGPY,Q,2001-Q4,1.029911419
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q1,0.858605886
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q2,1.134708751
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q3,1.280524824
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q4,1.206865859
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q1,1.031214209
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q2,0.349886845
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q3,0.605160705
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.385533488
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q1,2.129783553
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q2,3.011888588
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q3,2.587780522
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q4,2.611545649
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.940615629
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q2,1.467262817
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q3,1.722099767
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q4,1.751040928
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q1,2.252269639
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q2,3.083720987
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q3,2.57866013
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q4,2.597376598
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q1,2.574769642
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q2,2.329520306
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q3,2.681806202
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q4,2.107797798
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q1,1.759421738
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q2,0.557684064
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-0.078534884
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-1.757758752
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-3.753973239
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-3.43479491
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-3.013700731
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-0.89810575
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q1,1.120698009
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.740968996
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.235091811
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.250988782
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.893607701
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q2,2.396116089
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q3,2.107540436
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q4,1.564500617
FRA,QGDP,TOT,PC_CHGPY,Q,2012-Q1,0.662763956
FRA,QGDP,TOT,PC_CHGPY,Q,2012-Q2,0.475838466
FRA,QGDP,TOT,PC_CHGPY,Q,2012-Q3,0.303139893
FRA,QGDP,TOT,PC_CHGPY,Q,2012-Q4,0.054055791
FRA,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-0.043994056
FRA,QGDP,TOT,PC_CHGPY,Q,2013-Q2,0.766927731
FRA,QGDP,TOT,PC_CHGPY,Q,2013-Q3,0.58557028
FRA,QGDP,TOT,PC_CHGPY,Q,2013-Q4,1.150237358
FRA,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.231809046
FRA,QGDP,TOT,PC_CHGPY,Q,2014-Q2,0.692770858
FRA,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.185905015
FRA,QGDP,TOT,PC_CHGPY,Q,2014-Q4,0.791471974
FRA,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.192375514
FRA,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.078700191
FRA,QGDP,TOT,PC_CHGPY,Q,2015-Q3,0.920689738
FRA,QGDP,TOT,PC_CHGPY,Q,2015-Q4,0.979254988
FRA,QGDP,TOT,PC_CHGPY,Q,2016-Q1,1.130196664
FRA,QGDP,TOT,PC_CHGPY,Q,2016-Q2,0.958016914
FRA,QGDP,TOT,PC_CHGPY,Q,2016-Q3,0.810659315
FRA,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.202977718
FRA,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.386153779
FRA,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.385010074
FRA,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.836641533
FRA,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.156270568
FRA,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.346473007
FRA,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.875229698
FRA,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.638196335
FRA,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.512624243
FRA,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.136281286
FRA,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.319496908
FRA,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.000394184
FRA,QGDP,TOT,PC_CHGPY,Q,2019-Q4,0.910222647
FRA,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-5.423498443
FRA,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-18.58494474
FRA,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-3.600168261
FRA,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-4.320633897
FRA,QGDP,TOT,PC_CHGPY,Q,2021-Q1,1.51662613
FRA,QGDP,TOT,PC_CHGPY,Q,2021-Q2,18.84579566
FRA,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.296839745
SVN,QGDP,TOT,PC_CHGPP,Q,1995-Q2,0.21482214
SVN,QGDP,TOT,PC_CHGPP,Q,1995-Q3,0.199424519
SVN,QGDP,TOT,PC_CHGPP,Q,1995-Q4,0.229131762
SVN,QGDP,TOT,PC_CHGPP,Q,1996-Q1,0.681095729
SVN,QGDP,TOT,PC_CHGPP,Q,1996-Q2,1.13964196
SVN,QGDP,TOT,PC_CHGPP,Q,1996-Q3,1.304302592
SVN,QGDP,TOT,PC_CHGPP,Q,1996-Q4,1.742526225
SVN,QGDP,TOT,PC_CHGPP,Q,1997-Q1,0.527788687
SVN,QGDP,TOT,PC_CHGPP,Q,1997-Q2,2.274882008
SVN,QGDP,TOT,PC_CHGPP,Q,1997-Q3,0.878947327
SVN,QGDP,TOT,PC_CHGPP,Q,1997-Q4,0.383419985
SVN,QGDP,TOT,PC_CHGPP,Q,1998-Q1,0.628789701
SVN,QGDP,TOT,PC_CHGPP,Q,1998-Q2,0.697448982
SVN,QGDP,TOT,PC_CHGPP,Q,1998-Q3,0.879363537
SVN,QGDP,TOT,PC_CHGPP,Q,1998-Q4,0.76578903
SVN,QGDP,TOT,PC_CHGPP,Q,1999-Q1,1.635369761
SVN,QGDP,TOT,PC_CHGPP,Q,1999-Q2,4.271065201
SVN,QGDP,TOT,PC_CHGPP,Q,1999-Q3,-2.582354831
SVN,QGDP,TOT,PC_CHGPP,Q,1999-Q4,1.758231294
SVN,QGDP,TOT,PC_CHGPP,Q,2000-Q1,1.055030623
SVN,QGDP,TOT,PC_CHGPP,Q,2000-Q2,1.404302564
SVN,QGDP,TOT,PC_CHGPP,Q,2000-Q3,1.16378023
SVN,QGDP,TOT,PC_CHGPP,Q,2000-Q4,0.68062534
SVN,QGDP,TOT,PC_CHGPP,Q,2001-Q1,1.261608867
SVN,QGDP,TOT,PC_CHGPP,Q,2001-Q2,0.270292985
SVN,QGDP,TOT,PC_CHGPP,Q,2001-Q3,0.594793528
SVN,QGDP,TOT,PC_CHGPP,Q,2001-Q4,0.977102179
SVN,QGDP,TOT,PC_CHGPP,Q,2002-Q1,1.340193354
SVN,QGDP,TOT,PC_CHGPP,Q,2002-Q2,-0.090793886
SVN,QGDP,TOT,PC_CHGPP,Q,2002-Q3,1.158293891
SVN,QGDP,TOT,PC_CHGPP,Q,2002-Q4,1.677193045
SVN,QGDP,TOT,PC_CHGPP,Q,2003-Q1,-0.019953894
SVN,QGDP,TOT,PC_CHGPP,Q,2003-Q2,0.202462716
SVN,QGDP,TOT,PC_CHGPP,Q,2003-Q3,1.434744544
SVN,QGDP,TOT,PC_CHGPP,Q,2003-Q4,0.634632241
SVN,QGDP,TOT,PC_CHGPP,Q,2004-Q1,1.011488394
SVN,QGDP,TOT,PC_CHGPP,Q,2004-Q2,1.236872203
SVN,QGDP,TOT,PC_CHGPP,Q,2004-Q3,0.984684537
SVN,QGDP,TOT,PC_CHGPP,Q,2004-Q4,0.408840312
SVN,QGDP,TOT,PC_CHGPP,Q,2005-Q1,0.910351193
SVN,QGDP,TOT,PC_CHGPP,Q,2005-Q2,1.734443946
SVN,QGDP,TOT,PC_CHGPP,Q,2005-Q3,0.823229803
SVN,QGDP,TOT,PC_CHGPP,Q,2005-Q4,1.755144136
SVN,QGDP,TOT,PC_CHGPP,Q,2006-Q1,0.762297814
SVN,QGDP,TOT,PC_CHGPP,Q,2006-Q2,2.112604203
SVN,QGDP,TOT,PC_CHGPP,Q,2006-Q3,1.683600398
SVN,QGDP,TOT,PC_CHGPP,Q,2006-Q4,2.180511304
SVN,QGDP,TOT,PC_CHGPP,Q,2007-Q1,1.897126843
SVN,QGDP,TOT,PC_CHGPP,Q,2007-Q2,1.237319878
SVN,QGDP,TOT,PC_CHGPP,Q,2007-Q3,2.035030748
SVN,QGDP,TOT,PC_CHGPP,Q,2007-Q4,0.209366674
SVN,QGDP,TOT,PC_CHGPP,Q,2008-Q1,1.583951934
SVN,QGDP,TOT,PC_CHGPP,Q,2008-Q2,1.691189236
SVN,QGDP,TOT,PC_CHGPP,Q,2008-Q3,-0.56851174
SVN,QGDP,TOT,PC_CHGPP,Q,2008-Q4,-3.73819823
SVN,QGDP,TOT,PC_CHGPP,Q,2009-Q1,-4.381687257
SVN,QGDP,TOT,PC_CHGPP,Q,2009-Q2,-1.106374844
SVN,QGDP,TOT,PC_CHGPP,Q,2009-Q3,0.26473615
SVN,QGDP,TOT,PC_CHGPP,Q,2009-Q4,-0.116969108
SVN,QGDP,TOT,PC_CHGPP,Q,2010-Q1,-0.148418917
SVN,QGDP,TOT,PC_CHGPP,Q,2010-Q2,1.785419059
SVN,QGDP,TOT,PC_CHGPP,Q,2010-Q3,0.267702073
SVN,QGDP,TOT,PC_CHGPP,Q,2010-Q4,0.545273866
SVN,QGDP,TOT,PC_CHGPP,Q,2011-Q1,0.626220478
SVN,QGDP,TOT,PC_CHGPP,Q,2011-Q2,-0.510957192
SVN,QGDP,TOT,PC_CHGPP,Q,2011-Q3,-0.197708229
SVN,QGDP,TOT,PC_CHGPP,Q,2011-Q4,0.031286468
SVN,QGDP,TOT,PC_CHGPP,Q,2012-Q1,-0.617582499
SVN,QGDP,TOT,PC_CHGPP,Q,2012-Q2,-1.785547353
SVN,QGDP,TOT,PC_CHGPP,Q,2012-Q3,0.200462477
SVN,QGDP,TOT,PC_CHGPP,Q,2012-Q4,-1.992930187
SVN,QGDP,TOT,PC_CHGPP,Q,2013-Q1,0.184302433
SVN,QGDP,TOT,PC_CHGPP,Q,2013-Q2,0.312845548
SVN,QGDP,TOT,PC_CHGPP,Q,2013-Q3,0.013271646
SVN,QGDP,TOT,PC_CHGPP,Q,2013-Q4,1.931581436
SVN,QGDP,TOT,PC_CHGPP,Q,2014-Q1,0.085354008
SVN,QGDP,TOT,PC_CHGPP,Q,2014-Q2,0.854148451
SVN,QGDP,TOT,PC_CHGPP,Q,2014-Q3,0.605621773
SVN,QGDP,TOT,PC_CHGPP,Q,2014-Q4,0.135114306
SVN,QGDP,TOT,PC_CHGPP,Q,2015-Q1,0.482583233
SVN,QGDP,TOT,PC_CHGPP,Q,2015-Q2,0.671254946
SVN,QGDP,TOT,PC_CHGPP,Q,2015-Q3,0.644632463
SVN,QGDP,TOT,PC_CHGPP,Q,2015-Q4,0.163703711
SVN,QGDP,TOT,PC_CHGPP,Q,2016-Q1,1.02363103
SVN,QGDP,TOT,PC_CHGPP,Q,2016-Q2,1.277822282
SVN,QGDP,TOT,PC_CHGPP,Q,2016-Q3,0.881396114
SVN,QGDP,TOT,PC_CHGPP,Q,2016-Q4,0.790922375
SVN,QGDP,TOT,PC_CHGPP,Q,2017-Q1,1.780952808
SVN,QGDP,TOT,PC_CHGPP,Q,2017-Q2,1.213716982
SVN,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.811592104
SVN,QGDP,TOT,PC_CHGPP,Q,2017-Q4,2.276645419
SVN,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.199514562
SVN,QGDP,TOT,PC_CHGPP,Q,2018-Q2,1.236348355
SVN,QGDP,TOT,PC_CHGPP,Q,2018-Q3,1.185808303
SVN,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.348714279
SVN,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.505520324
SVN,QGDP,TOT,PC_CHGPP,Q,2019-Q2,-0.305514591
SVN,QGDP,TOT,PC_CHGPP,Q,2019-Q3,1.357116411
SVN,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.390781183
SVN,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-4.699218454
SVN,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-9.490173464
SVN,QGDP,TOT,PC_CHGPP,Q,2020-Q3,12.09274736
SVN,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.211889349
SVN,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.509995684
SVN,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.878946042
FIN,QGDP,TOT,PC_CHGPP,Q,1960-Q2,2.221381977
FIN,QGDP,TOT,PC_CHGPP,Q,1960-Q3,1.115973755
FIN,QGDP,TOT,PC_CHGPP,Q,1960-Q4,1.944552909
FIN,QGDP,TOT,PC_CHGPP,Q,1961-Q1,3.483736152
FIN,QGDP,TOT,PC_CHGPP,Q,1961-Q2,0.737143131
FIN,QGDP,TOT,PC_CHGPP,Q,1961-Q3,0.514003459
FIN,QGDP,TOT,PC_CHGPP,Q,1961-Q4,2.261307499
FIN,QGDP,TOT,PC_CHGPP,Q,1962-Q1,1.346842612
FIN,QGDP,TOT,PC_CHGPP,Q,1962-Q2,-2.533564371
FIN,QGDP,TOT,PC_CHGPP,Q,1962-Q3,1.952450944
FIN,QGDP,TOT,PC_CHGPP,Q,1962-Q4,1.778152118
FIN,QGDP,TOT,PC_CHGPP,Q,1963-Q1,-0.934114804
FIN,QGDP,TOT,PC_CHGPP,Q,1963-Q2,1.982456512
FIN,QGDP,TOT,PC_CHGPP,Q,1963-Q3,1.044761167
FIN,QGDP,TOT,PC_CHGPP,Q,1963-Q4,2.116155586
FIN,QGDP,TOT,PC_CHGPP,Q,1964-Q1,1.262608858
FIN,QGDP,TOT,PC_CHGPP,Q,1964-Q2,0.867410838
FIN,QGDP,TOT,PC_CHGPP,Q,1964-Q3,1.604947332
FIN,QGDP,TOT,PC_CHGPP,Q,1964-Q4,-0.640689736
FIN,QGDP,TOT,PC_CHGPP,Q,1965-Q1,3.226251832
FIN,QGDP,TOT,PC_CHGPP,Q,1965-Q2,1.382899031
FIN,QGDP,TOT,PC_CHGPP,Q,1965-Q3,1.222783966
FIN,QGDP,TOT,PC_CHGPP,Q,1965-Q4,-0.701596023
FIN,QGDP,TOT,PC_CHGPP,Q,1966-Q1,-0.912944245
FIN,QGDP,TOT,PC_CHGPP,Q,1966-Q2,2.059101758
FIN,QGDP,TOT,PC_CHGPP,Q,1966-Q3,1.073881585
FIN,QGDP,TOT,PC_CHGPP,Q,1966-Q4,3.071027029
FIN,QGDP,TOT,PC_CHGPP,Q,1967-Q1,-1.298875678
FIN,QGDP,TOT,PC_CHGPP,Q,1967-Q2,0.829482975
FIN,QGDP,TOT,PC_CHGPP,Q,1967-Q3,-0.603823063
FIN,QGDP,TOT,PC_CHGPP,Q,1967-Q4,-0.607758264
FIN,QGDP,TOT,PC_CHGPP,Q,1968-Q1,1.016885402
FIN,QGDP,TOT,PC_CHGPP,Q,1968-Q2,1.623891844
FIN,QGDP,TOT,PC_CHGPP,Q,1968-Q3,0.277279201
FIN,QGDP,TOT,PC_CHGPP,Q,1968-Q4,1.87516964
FIN,QGDP,TOT,PC_CHGPP,Q,1969-Q1,4.889795577
FIN,QGDP,TOT,PC_CHGPP,Q,1969-Q2,0.942349385
FIN,QGDP,TOT,PC_CHGPP,Q,1969-Q3,2.772064896
FIN,QGDP,TOT,PC_CHGPP,Q,1969-Q4,1.4877672
FIN,QGDP,TOT,PC_CHGPP,Q,1970-Q1,0.868338751
FIN,QGDP,TOT,PC_CHGPP,Q,1970-Q2,3.461852771
FIN,QGDP,TOT,PC_CHGPP,Q,1970-Q3,1.867733054
FIN,QGDP,TOT,PC_CHGPP,Q,1970-Q4,1.012939233
FIN,QGDP,TOT,PC_CHGPP,Q,1971-Q1,-4.650448573
FIN,QGDP,TOT,PC_CHGPP,Q,1971-Q2,6.09449275
FIN,QGDP,TOT,PC_CHGPP,Q,1971-Q3,-0.025945738
FIN,QGDP,TOT,PC_CHGPP,Q,1971-Q4,-0.611894491
FIN,QGDP,TOT,PC_CHGPP,Q,1972-Q1,4.909210676
FIN,QGDP,TOT,PC_CHGPP,Q,1972-Q2,-0.039025583
FIN,QGDP,TOT,PC_CHGPP,Q,1972-Q3,2.143043783
FIN,QGDP,TOT,PC_CHGPP,Q,1972-Q4,2.066012205
FIN,QGDP,TOT,PC_CHGPP,Q,1973-Q1,3.574796133
FIN,QGDP,TOT,PC_CHGPP,Q,1973-Q2,-3.086633172
FIN,QGDP,TOT,PC_CHGPP,Q,1973-Q3,4.437518319
FIN,QGDP,TOT,PC_CHGPP,Q,1973-Q4,1.879384958
FIN,QGDP,TOT,PC_CHGPP,Q,1974-Q1,-0.581897583
FIN,QGDP,TOT,PC_CHGPP,Q,1974-Q2,0.308619595
FIN,QGDP,TOT,PC_CHGPP,Q,1974-Q3,1.235448193
FIN,QGDP,TOT,PC_CHGPP,Q,1974-Q4,0.023032177
FIN,QGDP,TOT,PC_CHGPP,Q,1975-Q1,1.603501804
FIN,QGDP,TOT,PC_CHGPP,Q,1975-Q2,-0.710065894
FIN,QGDP,TOT,PC_CHGPP,Q,1975-Q3,-0.915384175
FIN,QGDP,TOT,PC_CHGPP,Q,1975-Q4,-0.970032912
FIN,QGDP,TOT,PC_CHGPP,Q,1976-Q1,0.373156084
FIN,QGDP,TOT,PC_CHGPP,Q,1976-Q2,0.534417659
FIN,QGDP,TOT,PC_CHGPP,Q,1976-Q3,1.115155717
FIN,QGDP,TOT,PC_CHGPP,Q,1976-Q4,0.834285714
FIN,QGDP,TOT,PC_CHGPP,Q,1977-Q1,-0.861385016
FIN,QGDP,TOT,PC_CHGPP,Q,1977-Q2,-0.120041157
FIN,QGDP,TOT,PC_CHGPP,Q,1977-Q3,0.618096492
FIN,QGDP,TOT,PC_CHGPP,Q,1977-Q4,-0.233206302
FIN,QGDP,TOT,PC_CHGPP,Q,1978-Q1,1.083238312
FIN,QGDP,TOT,PC_CHGPP,Q,1978-Q2,0.705019741
FIN,QGDP,TOT,PC_CHGPP,Q,1978-Q3,0.436852422
FIN,QGDP,TOT,PC_CHGPP,Q,1978-Q4,2.174761613
FIN,QGDP,TOT,PC_CHGPP,Q,1979-Q1,2.030235223
FIN,QGDP,TOT,PC_CHGPP,Q,1979-Q2,2.374966569
FIN,QGDP,TOT,PC_CHGPP,Q,1979-Q3,0.856889075
FIN,QGDP,TOT,PC_CHGPP,Q,1979-Q4,1.196705175
FIN,QGDP,TOT,PC_CHGPP,Q,1980-Q1,1.6740043
FIN,QGDP,TOT,PC_CHGPP,Q,1980-Q2,-0.468254368
FIN,QGDP,TOT,PC_CHGPP,Q,1980-Q3,4.987859166
FIN,QGDP,TOT,PC_CHGPP,Q,1980-Q4,-2.717548424
FIN,QGDP,TOT,PC_CHGPP,Q,1981-Q1,-0.188211986
FIN,QGDP,TOT,PC_CHGPP,Q,1981-Q2,1.171099643
FIN,QGDP,TOT,PC_CHGPP,Q,1981-Q3,0.495389445
FIN,QGDP,TOT,PC_CHGPP,Q,1981-Q4,0.395334082
FIN,QGDP,TOT,PC_CHGPP,Q,1982-Q1,0.622265435
FIN,QGDP,TOT,PC_CHGPP,Q,1982-Q2,0.985602474
FIN,QGDP,TOT,PC_CHGPP,Q,1982-Q3,1.086020477
FIN,QGDP,TOT,PC_CHGPP,Q,1982-Q4,1.268398883
FIN,QGDP,TOT,PC_CHGPP,Q,1983-Q1,0.116838809
FIN,QGDP,TOT,PC_CHGPP,Q,1983-Q2,1.050322099
FIN,QGDP,TOT,PC_CHGPP,Q,1983-Q3,0.919295976
FIN,QGDP,TOT,PC_CHGPP,Q,1983-Q4,-0.242607342
FIN,QGDP,TOT,PC_CHGPP,Q,1984-Q1,1.578488505
FIN,QGDP,TOT,PC_CHGPP,Q,1984-Q2,0.135519718
FIN,QGDP,TOT,PC_CHGPP,Q,1984-Q3,0.893219651
FIN,QGDP,TOT,PC_CHGPP,Q,1984-Q4,1.180415828
FIN,QGDP,TOT,PC_CHGPP,Q,1985-Q1,0.689380883
FIN,QGDP,TOT,PC_CHGPP,Q,1985-Q2,1.127935045
FIN,QGDP,TOT,PC_CHGPP,Q,1985-Q3,0.499088621
FIN,QGDP,TOT,PC_CHGPP,Q,1985-Q4,0.168415598
FIN,QGDP,TOT,PC_CHGPP,Q,1986-Q1,0.060355234
FIN,QGDP,TOT,PC_CHGPP,Q,1986-Q2,0.43515726
FIN,QGDP,TOT,PC_CHGPP,Q,1986-Q3,4.358457381
FIN,QGDP,TOT,PC_CHGPP,Q,1986-Q4,-1.874460476
FIN,QGDP,TOT,PC_CHGPP,Q,1987-Q1,0.766620586
FIN,QGDP,TOT,PC_CHGPP,Q,1987-Q2,1.741914027
FIN,QGDP,TOT,PC_CHGPP,Q,1987-Q3,0.388182895
FIN,QGDP,TOT,PC_CHGPP,Q,1987-Q4,1.970042331
FIN,QGDP,TOT,PC_CHGPP,Q,1988-Q1,1.273351429
FIN,QGDP,TOT,PC_CHGPP,Q,1988-Q2,0.804067636
